,x,y,z,lat,lon,acc,MagX,MagY,MagZ,accMagnitude,magMagnitude,correctedModeOfTransport
43998,-0.9994716825,0.740091,7.4270536525,51.131037347,0.871318484,4.0,50.4868955925,-18.2866842125,-8.551502545,7.530458438203744,54.37331737012957,9
44001,4.1310429175,-1.6153978575,-1.1837625425,50.827540711,-0.124456973,16.0,-13.79855625,-1.45238775,-0.20625709,4.590895291908602,13.87631531595976,8
44005,-7.20826066,3.2212886725,0.1915854525,50.854107726,0.57609971,4.0,3.25058892,22.7674551025,84.9371227575,7.897621631838922,87.99567127134041,1
44007,1.4687979875,6.3453156425,0.74708291,51.117625096,-0.160649945,16.0,-3.927933095,-9.4293119025,-8.3824745125,6.555801324434208,13.213873781224663,0
44008,0.5501020050000001,0.952381195,5.1818264025,51.000905903,0.769062031,6.0,16.79336449,-2.8240633525,-29.715805205,5.297260331731936,34.24940150855824,9
44012,1.8267995475,2.32506906,0.1671542475,50.875376897,0.013138725,24.0,-16.506956355,-1.8806844,-7.948196054999999,2.9616014693021713,18.417122534397055,7
44020,-0.2604050575,1.9418962725,-1.4658639274999998,50.823465831,-0.136031877,6.0,-3.340699625,-13.8005845025,-11.9139281025,2.4469427825486023,18.53532005190786,15
44022,5.023387255,-6.0574136075,-1.748274545,50.830800107,-0.136089744,8.0,-1.8534361375,21.19018739,4.798184265,8.061212254414192,21.805546069291626,7
44024,7.4953197975,-1.7954899574999998,2.0923385275,50.822230523123885,-0.1392738986694379,4.0,-44.333919735,7.70215672,-13.591338745,7.986331045476368,47.00578843174745,0
44026,-0.3495503824999999,2.285315575,-0.9951183025,50.791594225,-0.002332766,6.0,1.003960645,-11.5134342575,5.0575682975000005,2.51696507389633,12.615312222151319,0
44027,-1.8251701025,0.84900329,2.3331872775,50.834540532,-0.140315929,6.0,-2.138394225,6.914445545,-6.2338142625,3.0815280886888807,9.552105909988233,1
44031,6.9156478225,-1.44988024,2.19260462,50.82452259446399,-0.1397118200494017,5.0,-54.9032005425,-5.023379622499999,2.3458732225,7.3983682346066555,55.182414715358036,0
44032,0.341636195,-4.0088851875,0.9313675325,50.813264864,-0.104828674,6.0,-16.355226645000002,24.386086365,-25.692256510000004,4.129808859606716,39.016236253464974,1
44034,-1.103779685,2.3761253475,7.0898244475,51.073841487,0.8551419595,7.0,55.933246565,-19.21211598,-15.1973726425,7.558433168085789,61.06221095706462,9
44038,-6.7949331,-0.0367284599999999,2.0499385325,50.834100865,0.430561056,12.0,16.9239474775,21.2001713875,-6.197289382499999,7.0975145509028605,27.8257733184722,10
44039,4.6008309825,-6.4328645375,-2.2534620875,50.825075114,-0.138656876,4.0,-18.1873509975,21.5293250075,-8.3550810425,8.223593087401447,29.39556005269456,7
44045,-0.5094170925,1.1594750775,0.2188982599999999,50.833552539,-0.1394135899999999,4.0,11.56043514,-21.9396815725,-2.5873692475000003,1.2852255357351923,24.933667354638217,1
44046,-2.4618402925,2.50363447,0.2425341075,51.495835048,-0.145675913,24.0,4.476288075,-6.3023856825,4.505604297500001,3.5196116232404804,8.947496315004475,7
44047,3.5420686324999995,-4.1546083725,2.8301743725,50.837298998,-0.12541426,6.0,-8.973277445,20.896875905,-35.8769018325,6.1495453413194126,42.47765548841835,7
44048,-0.7935702425,2.60440074,-0.5159931075,50.791436085,-0.002337552,16.0,8.919632195,-15.7837145275,6.828920167500001,2.771083873014594,19.37316787295726,0
44051,-1.3252366674999998,2.1011039725,4.0466564325,51.54041053,0.079511839,8.0,11.1695089475,-0.55423384,0.6490217675,4.748296369313462,11.202068314930619,12
44052,-1.5646871225,0.6235140849999999,1.3418647275,50.812649235,-0.102419908,4.0,46.517698630000005,-10.01834087,-3.42827387,2.153512607908151,47.70761471030323,9
44060,-2.4910924075,-0.138016285,6.503574992500001,50.914748168,0.976634433,6.0,25.68757514,27.549720872500004,0.0859047525000001,6.965707254880924,37.667572477560995,9
44066,-0.0768394375,5.795179575,2.404082735,50.82697425,-0.122743566,8.0,4.0158826525,-29.5468189525,-4.3736687875,6.27452184651369,30.137531457523448,7
44075,2.3167204125,-1.554834445,-0.1931273124999999,50.827470681,-0.133685758,4.0,-14.684757155,9.0776812425,13.6038224075,2.7967841854326374,21.979771917300667,0
44077,-2.118551875,1.939882745,1.299431645,51.534581506,0.031177597,8.0,22.297207755,-9.4677386675,-31.574514965,3.1527654069787934,39.796401149107886,12
44078,2.0923249775,1.021739965,-1.1921848125,50.789414357,-0.000503123,3.0,-15.097462055,-34.50435468,6.965063395,2.6159283236939497,38.30138327112705,7
44079,-6.8796652175,3.2614435175,0.2059360975,50.850960563,0.558140128,3.0,21.5067492075,-21.9009479425,-10.7615912175,7.6163782074537,32.5269677004631,1
44082,-2.4759003425,2.4551552475,1.7333267,51.496015504,-0.145626336,16.0,6.041330310000001,-9.8770471,-8.15725253,3.8938786889490142,14.163138782358045,7
44083,1.2539335725,-4.5459172575,0.9029698375,50.862097138,-0.093360767,4.0,15.9689749025,38.2161026125,-1.654367115,4.80136101993109,41.451364137709604,1
44089,-1.6653657375,-1.5741782,-2.5370302875,50.814831788,-0.111861515,4.0,17.779496945,0.1408311174999999,9.3531135775,3.418772107743728,20.09007413163365,1
44093,-3.661185505,3.4740627025,1.499073075,51.53244243660405,0.0035480565073605,4.0,17.64212023,-13.023236195,1.1007826925000002,5.265036661516581,21.95588326022529,12
44111,2.125452945,2.43148443,-0.2639610249999999,50.864223499,-0.071791342,4.0,6.661490835,3.0775158425,-17.98174669,3.240268843392574,19.421374254386674,9
44118,-1.1689256325,1.55070956,3.1613872825,51.601019474,-0.192625186,24.0,27.140940095,-32.5286961875,-14.455462215,3.710182855836576,44.762786918916795,12
44119,6.19969647,-1.95333854,3.48021336,50.831943052,-0.130112144,6.0,-28.72696909,17.4850354725,-5.129502475000001,7.373171149722641,34.01877443726375,15
44123,1.095228875,0.86213533,2.5707019200000003,50.823667768,-0.145116191,4.0,1.2120458550000002,-11.38973009,-16.0666408525,2.9242626382320145,19.731496521067427,7
44125,-3.2680710475,-2.4057300575,2.2501035975,50.813075177,0.292346095,4.0,21.136484365,4.76033041,-16.4443458725,4.640128412075375,27.199783603894133,10
44127,-1.4645150525,0.462429075,7.2939552025,51.145903517,0.872191474,4.0,43.5300190125,-9.1336351525,-0.423784265,7.453886736762322,44.47994423817162,9
44129,-7.8272540125,-1.1121307625,-1.05212054,50.874168978,0.012895451,16.0,35.978552815,5.01117442,-10.14287679,7.975568809795704,37.7153295266862,7
44130,5.709762725000001,-5.250334840000001,-1.2051468625,50.830831657,-0.131734717,6.0,-19.7447168475,19.714525725,18.7901710825,7.849827085236391,33.63906802007536,7
44131,0.75551703,-2.365957445,4.1589203575,50.810612679,-0.093388938,4.0,1.3316970025,12.24303746,-33.8052841975,4.844087029998416,35.97864120318017,1
44132,-0.3239919699999998,2.2683999575,-1.0260161874999998,50.791509642,-0.00234608,5.0,0.8755186475000001,-11.58577343,5.0834802675,2.5106410298612016,12.682210000763906,0
44137,2.050777345,2.5479935175,-0.8480439900000001,50.8310082,-0.147124393,6.0,-9.909074585,-13.7953846125,-6.675984499999999,3.378925464250787,18.250237389747426,9
44142,4.7730156025,-6.63336214,-1.793365385,50.831797936,-0.127383058,4.0,-8.9557214975,26.694403705,4.7064256275,8.366560262509918,28.547269202035597,7
44143,-6.883187779999999,2.3562768275,-0.6811125875,50.858150791,0.576658457,16.0,26.000806705,1.5551921425000002,-3.76535943,7.307135475643361,26.31802620919655,0
44146,-0.0045128525,0.01910312,-1.6832872975000002,50.823587112,-0.140273554,16.0,-2.9335074875,-3.923250895,2.7983810525,1.6834017408082584,5.641657582601754,15
44148,-6.985780630000001,2.40365869,0.537243355,50.870376437,0.011718939,16.0,30.688811082500003,-6.5628997275,-0.2112546675,7.407248917849823,31.383425673835145,0
44150,-1.6420715824999998,2.5539601075,0.0109429824999999,51.004707606,-0.105382212,16.0,-44.309035365,56.8415496575,-5.396583395,3.03631866931346,72.27292366289086,10
44151,-2.223701315,0.8388526475,4.2266592525,50.880631871,-0.166776402,16.0,-11.4874902125,-5.454767245,-23.6136153875,4.849038022050801,26.82013700092125,10
44153,-2.13915604,-1.8214330925,0.9301527175,50.925895617,0.050228551,3.0,0.5032644350000001,12.0198701,-6.259489905000001,2.9595254943648026,13.561407234620114,7
44154,-0.7501624075,2.7461845675000003,-3.8192314425,50.83875796,-0.21956222,8.0,16.795034555,-13.281238975,-0.9467469225,4.763486341723045,21.432704545856232,9
44155,1.5228001325,2.5341767425,0.04598638,50.840132813,-0.12287158,8.0,-3.347623455,2.5541848375,-12.1228441675,2.956871108607109,12.833307979241743,9
44159,1.59576951,2.0358465050000003,-0.438678185,50.882764396,0.021072821,6.0,-3.3403389075,-13.830766285,15.4565223675,2.6236596332148823,21.00838032177347,7
44162,-3.62355519,4.8829398675,2.86001028,51.547104797,-0.05692305,8.0,40.778218575,-36.1700429,-21.3824346625,6.719591711279975,58.5520591066992,7
44163,0.6732643174999999,-4.130782295,1.1273128300000002,50.81234728710523,-0.1004608930977151,4.0,-18.0038920375,28.72725461,-23.163783945,4.334452840507879,41.0603966441675,1
44164,-3.5306950225,2.6457747675000003,2.2582510325,50.830245204,-0.139844375,16.0,22.8849373125,0.2830759875,-9.20240955,4.956372583657656,24.66748526578429,7
44165,-7.0926919150000005,2.60247222,0.23567103,50.870232303,0.011862098,6.0,24.56483953,-7.712652865,0.1147145675000001,7.558748645864563,25.747417633281984,0
44166,-2.3021598575,2.38164388,1.51015308,51.467091126,-0.1019047,32.0,39.9541581475,-42.81284946,-25.6958847525,3.640429906708734,63.94961552170447,10
44169,3.1805931925,-3.921932425,2.32094212,50.81225585367862,-0.0938321814044868,3.0,-1.2674248625000002,22.99750867,-19.6834781425,5.557382416824833,30.297377487087616,1
44173,2.815463125,0.4197624299999999,-1.0830618275,50.953468567,0.160107924,6.0,7.458691182499999,14.689023870000002,-4.218341455,3.04566183744386,17.00570201550952,9
44176,-1.2926856725,4.2438967325,-2.9317932775,50.826391298,-0.190780521,6.0,1.916721095,-12.6425575925,5.237704432499999,5.3176223583482445,13.818163045713693,9
44184,-4.7386649875,-2.70388622,2.4885604325,51.004808559,-0.105356631,16.0,20.4336446675,22.629617455,-19.0262770725,5.996572319306159,35.939291030804036,0
44189,-7.1136353425,3.2327802450000003,0.3221228075,50.854551928,0.584066756,6.0,21.66600095,-18.7690602425,-11.8776386275,7.8203861158921715,31.02855972998868,1
44190,-4.1136585575,-0.0626651425,-1.386348435,51.002118416,-0.10636502,12.0,6.1146540825,4.4435753675,4.927677365,4.341437046762797,9.02310150717701,10
44191,-0.8431766399999999,3.4911504775,-3.2803499175,50.825851929,-0.182663923,6.0,1.0775913325,-7.5986602825,6.309134417499999,4.864131380219127,9.935090249555117,9
44192,-6.671538245000001,2.9975215025,0.3158807175,50.854581604,0.582946513,4.0,33.9731411075,-14.6359310725,1.2665225425,7.320815414975019,37.01336075553986,1
44193,5.71046763,0.1197710125,1.182162745,50.821645675,-0.138211888,6.0,-12.996622565,-9.53859475,-11.2620257025,5.832777589140446,19.665457300189217,15
44195,1.06574671,2.6862093700000003,6.82701983,51.61367427,-0.187012867,8.0,16.2397548725,-14.259124225,-31.462013925,7.41348343146222,38.16949806062117,12
44199,3.1606772625,-4.059525045,2.5221634475,50.806463808,-0.071677512,4.0,3.05167453,26.7407977325,-11.87760861,5.729828339886966,29.418711173331065,1
44202,7.50110107,-4.89391881,1.0448759825,50.8205070245,-0.131623408,6.0,-44.361586645,20.2487907325,-14.744389365,9.017135043905704,50.94468484088547,7
44203,0.438007505,-0.6457010624999999,-5.52236932,50.836933449,-0.139552417,4.0,22.446250675,2.3527282125,29.3649381125,5.577216451154395,37.03605121712879,1
44204,3.0741573075,0.1314543925,-2.66894097,50.845154546,-0.132321927,4.0,-7.295822537499999,-6.482829017499999,2.88484467,4.073201358870898,10.17734873819603,7
44206,4.88084877,-1.0517323475,-1.4154840949999998,50.825558144,-0.121455132,16.0,-20.63101832,11.4129373975,11.4087087975,5.189645543732861,26.19260760950661,8
44207,-4.1016065025,-1.3898264175,1.94519374,50.8707331655,0.0118757975,10.0,11.738443279999998,13.60427078,-20.01683662,4.747480601146924,26.89871711374191,0
44209,0.8356573199999999,0.8347977400000001,8.9877819775,51.0827790275,0.7568999015,12.0,-22.395419285,-17.1590842575,-29.246388325,9.065066756414566,40.63668548939038,0
44213,6.2699961925,-4.490702645,0.0968382249999999,50.820537313,-0.132301648,8.0,-40.49187411,7.350861247499999,12.430413584999998,7.7128879248693645,42.99002456284757,7
44215,-0.3618876174999999,2.31514519,-1.0621393025,50.791513142,-0.002344498,8.0,0.2889200875000001,-11.537541405,5.34387661,2.572741688626192,12.718307816370677,0
44218,1.28978058,1.7108254725,5.6518306775,51.022467369,0.781630181,8.0,14.3576320675,-9.4891197825,-31.0730413325,6.044307052841549,35.520682573447125,9
44222,1.558273975,1.797558565,-1.3768276825,50.837673483,-0.140601905,16.0,18.909599245,-25.13838366,-3.5669741675,2.7486522230113946,31.65808871924317,9
44225,3.3840578975,1.6737790225,3.2135346675,50.821257401,-0.1377256385,6.0,-30.2774654325,-14.32557622,-4.3470669425,4.957841176259836,33.77638284443493,15
44228,1.42093247,-2.1368898225,0.547263135,50.821010754,-0.124617512,8.0,-1.711140335,-0.3463471150000001,-11.554911065,2.6238986521461554,11.686056960762778,15
44232,-2.7508173950000003,2.63066871,0.390463375,51.434621522,-0.106713662,24.0,29.955327045,-23.874528255,-13.936288675,3.826209070297132,40.76192904910948,10
44234,-6.82500801,1.300744455,2.1119264525,50.850286349,0.540252058,3.0,28.9680832425,1.502729185,-16.1499052825,7.261742477845565,33.19981148111509,0
44251,-2.8079977075,3.1970085625,-0.90002213,51.50606586,-0.103078386,24.0,40.0921122225,-20.6307986425,-9.0436575375,4.349224610032611,45.98690092563854,10
44254,3.020380465,3.1021638625,1.4774437025,50.850295592,-0.163691096,6.0,4.2482917775,-11.2255269375,-8.97494913,4.574817884595128,14.986999364028811,15
44256,1.84614983,2.3797142,0.180794225,50.862719245,-0.087879173,6.0,6.3252526475,4.7939067475,-20.6375870175,3.017282787589526,22.111091353963428,9
44258,0.2523233649999999,0.215310105,-1.988800895,50.885979307,0.042523142,8.0,6.326332069999999,-7.394972385,14.4752256025,2.01627243243388,17.442484062715796,8
44260,0.4705828874999999,0.94111418,9.0074678025,51.082723902,0.756861586,16.0,-22.0602483325,-13.20564372,-31.570244785,9.068716577712587,40.71515612564889,0
44262,-2.8026324575,-0.0751667125,1.692456745,51.495110544,-0.270306471,8.0,35.956217455,-27.993586215,-5.6924538175,3.274875350329619,45.92270106725273,12
44265,1.8073484975,-0.6024363549999999,1.629451215,50.828249251,-0.174810166,6.0,9.469047705,-5.7705252725000005,-2.1598524125,2.506900360067422,11.297202698186354,15
44266,-0.253894655,-0.3568333225,1.94727803,50.880215012,0.003940484,6.0,-8.5522828725,-7.679578895,10.29679464,1.9959168925595674,15.431832496308369,10
44269,5.574305450000001,-0.170490505,2.112117785,50.801894329,-0.05458601,6.0,-19.2820726875,-3.80368468,-23.97069128,5.963471287757506,30.99774805872143,0
44271,-1.7069348375000002,-0.354326365,-3.1910463625,50.844742708,-0.132958154,4.0,16.491284425,-12.21032931,1.9950230525000003,3.63620002200508,20.616370214586734,1
44273,1.5093861825,2.00622686,5.2465312925,50.962014279,0.741154679,16.0,13.8643140475,-0.7996956525000001,-19.7008251475,5.816294650796941,24.103552199555605,9
44274,-3.5373744,2.9764714750000003,-2.2017216425,51.525090232,-0.269424106,12.0,17.58665014,0.5815099574999999,16.7482684475,5.12054472476483,24.292651419039416,12
44278,3.8008089275,-1.746567735,3.2586281975,50.818978052,-0.1175233629999999,6.0,-18.9494409575,11.2731034875,-11.7650539925,5.302386734843926,24.991611998590713,15
44282,-0.0718854549999999,4.665710127500001,1.5041561475,50.925202289,0.019981234,12.0,-26.050467155,2.5930946725,-29.9426160875,4.902703767163448,39.77324775697473,9
44286,1.557321745,2.5060584825000003,5.0548516825,51.608738139,-0.188470518,24.0,15.310616145,-25.940411880000003,-27.58950978,5.852957001997633,40.8472885898721,12
44288,-0.82089763,-1.265016435,7.0519927925,51.150918784,0.870452193,6.0,-8.08762433,-18.088330305,-10.7323543925,7.2114313312428955,22.53399190849689,9
44289,-1.7139850375,1.38173999,2.9637811175,50.913302953,0.974452676,4.0,4.3826625675,2.207250285,-22.2476563375,3.6920114600565133,22.78240324269374,7
44291,2.708202305,1.6416676225,4.557250835,50.82296101,-0.140422256,6.0,-8.711443095,-18.14214911,4.7855623675,5.5495916499036495,20.686430873887577,15
44292,6.2318656475,0.847988785,1.31761196,50.830752796,-0.135764465,16.0,18.485524105,-11.9033859525,-0.01765509,6.425833463848204,21.986484718410836,15
44293,-4.4400929825,1.2796352275,-1.3495171825,50.82217856897261,-0.1292925268559875,6.0,27.5506283875,-7.9768001975,10.9444317325,4.813843436856611,30.699300511319635,15
44296,0.5874299775,2.0986859875,3.1678044525,51.6475409145,-0.189860485,6.0,17.3855796275,-33.4186924,-13.0524626075,3.8450672168212257,39.86770824652636,12
44303,-4.417616655,-1.0226005075,1.2890485724999998,50.870875478,0.011647142,4.0,28.522577995,4.4107598175,-9.9495647625,4.714095345953127,30.528447333785458,7
44306,1.8968935775,-2.9778382475000003,0.797554715,50.933648585,0.052467078,8.0,-16.179419825,15.734245285,-7.328439425,3.6196435454410913,23.728592983319558,7
44307,4.163414855,-3.5994983875,-3.3713934575,50.830739058,-0.136464122,8.0,-26.32750416,11.1149921725,10.192245145,6.454200627631867,30.34077104137813,7
44308,1.1373449674999998,-4.1785191075,0.4750108575,50.829102056,-0.133832918,8.0,-10.24626978,15.6384622125,-32.7097102475,4.356513608561674,37.67589002600653,1
44311,0.1507688474999999,-1.6204215975,0.1672917375,50.824898618,-0.151744579,16.0,-6.7773442275,-5.3888185275,40.39102282,1.635996309426369,41.308673233911975,15
44313,6.3215390975000005,-1.53839626,3.44112022,50.8328259625,-0.1289458534999999,6.0,-28.07408869,17.4354307075,-3.73998026,7.360015487925006,33.2586252282804,15
44314,-1.3632930099999998,4.2378703925000005,-2.6803069075000003,50.825562734,-0.180358911,4.0,-0.7693701875000002,-12.87912996,3.1514189675,5.196360111956752,13.281391512966636,9
44315,0.1593396224999999,-6.288559847499999,-0.4434445225,50.87043292,-0.102075384,8.0,11.3339117325,44.7688908125,12.4492798875,6.306188794781116,47.829862109972254,1
44318,2.5979291825,1.053333885,-1.15068068,50.872334986,0.0025622225,10.0,-18.8296211775,-20.5391992975,8.1664320625,3.0303158808776973,29.03625241145987,7
44319,-7.6883079775,2.6095061725,-0.45470073,50.850257264,0.536940482,4.0,27.2122115875,-20.389009175,7.403026284999999,8.131811285013216,34.79972633222141,1
